Data;Pedido;Cliente;Tipo Cliente;SKU;Código Produto;Centro Custo;Produto;Fabricante;Qtde. Pedido;Preço;Custo
12/08/2015;SO - 000800;O.E. Ltd;Wholesale;NXH382;STK-100;920026;Concrete;McKesson Corp;8;124,49;371,52
13/08/2015;SO - 000801;U.S. Ltd;Wholesale;AXW291;STK-110;920026;Folding Doors;Lake Ltd;7;578,87;1310,64
13/08/2015;SO - 000802;Pure Group;Wholesale;AXW291;STK-155;417850;Sheathing;Allermed Group;14;551,56;3145,54
14/08/2015;SO - 000803;Apollo Ltd;Distributor;NXH382;STK-117;927300;Plaster & Gypsum Board;Allermed Group;11;324,05;1458,22
14/08/2015;SO - 000804;Sundial ;Distributor;NXH382;STK-145;420746;Building Safety;Apotex Corp;9;327,90;1459,25
14/08/2015;SO - 000805;Uriel Group;Export;NXH382;STK-125;926263;Staff;Lake Ltd;8;180,28;532,51
14/08/2015;SO - 000806;PEDIFIX, Corp;Wholesale;AXW291;STK-159;417850;Glue-Laminate;Sun Ltd;12;648,44;2992,80
15/08/2015;SO - 000807;Prasco Group;Wholesale;GUT930;STK-112;927300;Chipset Computers;ARM Company;9;691,76;2066,06
15/08/2015;SO - 000808;Qualitest ;Wholesale;NXH382;STK-156;417850;Plywood;Allermed Group;12;191,89;877,20
15/08/2015;SO - 000809;Qualitest ;Distributor;NXH382;STK-120;927300;Dropped Ceiling;Fullerton Corp;10;477,77;2237,38
15/08/2015;SO - 000810;Exact-Rx, Corp;Wholesale;AXW291;STK-105;920026;Conformal Coating;Sun Ltd;14;516,73;3021,70
15/08/2015;SO - 000811;Ole Group;Distributor;AXW291;STK-153;417850;Stud, Joist, Rafter;Lake Ltd;13;486,42;2542,85
16/08/2015;SO - 000812;Bare ;Wholesale;AXW291;STK-138;922457;Wire Rope And Cables;Macoven Group;12;276,58;1382,88
17/08/2015;SO - 000813;Winthrop ;Wholesale;AXW291;STK-156;417850;Plywood;Allermed Group;10;191,89;701,76
18/08/2015;SO - 000814;Ohio ;Wholesale;NXH382;STK-143;420746;Plastics;Mylan Group;13;119,58;613,01
18/08/2015;SO - 000815;Victory Ltd;Distributor;GUT930;STK-105;920026;Conformal Coating;Sun Ltd;13;516,73;2769,89
18/08/2015;SO - 000816;WakeFern ;Wholesale;GUT930;STK-101;920026;Elevator;McKesson Corp;13;448,76;2872,06
18/08/2015;SO - 000817;Winthrop ;Distributor;GUT930;STK-135;922457;Urbanite;Macoven Group;11;335,13;1996,92
18/08/2015;SO - 000818;Ohio ;Distributor;AXW291;STK-139;922457;Metal Joist, Decking;Accord Ltd;10;617,31;2443,78
18/08/2015;SO - 000819;Medline ;Export;NXH382;STK-134;922457;Stone Dry Stacked;ALK-Abello, Corp;11;520,62;2693,52
19/08/2015;SO - 000820;Ohio ;Distributor;AXW291;STK-124;926263;Paint, Wood Stain;ALK-Abello, Corp;9;150,36;512,90
19/08/2015;SO - 000821;Niconovum Corp;Distributor;AXW291;STK-168;415254;Curtainwall;Accord Ltd;11;575,15;2238,41
20/08/2015;SO - 000822;Amylin Group;Distributor;AXW291;STK-158;417850;Parallel Strand;McKesson Corp;7;153,83;464,40
20/08/2015;SO - 000823;3LAB, Ltd;Distributor;FLR025;STK-147;420746;Specialties;Cixi Group;13;445,21;2849,35
20/08/2015;SO - 000824;Niconovum Corp;Wholesale;AXW291;STK-159;417850;Glue-Laminate;Sun Ltd;13;648,44;3292,08
20/08/2015;SO - 000825;Pure Group;Distributor;GUT930;STK-134;922457;Stone Dry Stacked;ALK-Abello, Corp;14;520,62;3591,36
20/08/2015;SO - 000826;E. Ltd;Export;AXW291;STK-142;420746;Decorative Metal;Lake Ltd;14;95,40;718,27
20/08/2015;SO - 000827;Uriel Group;Export;AXW291;STK-158;417850;Parallel Strand;McKesson Corp;7;153,83;464,40
20/08/2015;SO - 000828;Linde ;Wholesale;AXW291;STK-121;926263;Flooring Wide;Mylan Group;7;372,47;1259,04
20/08/2015;SO - 000829;U.S. Ltd;Distributor;AXW291;STK-146;420746;Security Systems;Macoven Group;10;477,13;2410,75
21/08/2015;SO - 000830;Pacific Ltd;Wholesale;AXW291;STK-147;420746;Specialties;Cixi Group;8;445,21;1554,19
21/08/2015;SO - 000831;21st Ltd;Wholesale;AXW291;STK-104;920026;Building Envelope;AstraZeneca ;10;418,56;2047,49
21/08/2015;SO - 000832;U.S. Ltd;Wholesale;GUT930;STK-147;420746;Specialties;Cixi Group;12;445,21;2590,32
22/08/2015;SO - 000833;Qualitest ;Wholesale;AXW291;STK-150;420746;Heavy Timbers;Cixi Group;13;233,43;1600,63
22/08/2015;SO - 000834;Ole Group;Wholesale;GUT930;STK-121;926263;Flooring Wide;Mylan Group;8;372,47;1510,85
22/08/2015;SO - 000835;Nipro ;Wholesale;GUT930;STK-108;920026;Stile And Rail;Macoven Group;11;589,23;2637,79
23/08/2015;SO - 000836;Dharma Ltd;Distributor;GUT930;STK-167;415254;Casement;Lake Ltd;7;369,69;980,40
24/08/2015;SO - 000837;AuroMedics Corp;Export;AXW291;STK-146;420746;Security Systems;Macoven Group;11;477,13;2712,10
24/08/2015;SO - 000838;Dharma Ltd;Distributor;AXW291;STK-115;927300;Electrical Wiring;Apotex Corp;10;398,42;1436,54
24/08/2015;SO - 000839;Nipro ;Wholesale;AXW291;STK-126;926263;Stucco;Heritage ;7;438,19;1181,64
25/08/2015;SO - 000840;Pacific Ltd;Wholesale;AXW291;STK-128;926263;Fire Suppressio;SUPERVALU Group;8;584,16;1609,92
25/08/2015;SO - 000841;New Ltd;Wholesale;AXW291;STK-166;415254;Chair Rail;Cixi Group;8;485,81;1665,65
25/08/2015;SO - 000842;E. Ltd;Wholesale;GUT930;STK-161;415254;Ecoclean;Citizen Group;14;508,58;3529,44
25/08/2015;SO - 000843;Medsep Group;Wholesale;AXW291;STK-102;920026;Escalator;Kinray Ltd;12;380,89;2125,92
26/08/2015;SO - 000844;U.S. Ltd;Wholesale;NXH382;STK-152;417850;Engineered Wood;Allermed Group;13;386,52;2894,76
26/08/2015;SO - 000845;Qualitest ;Export;NXH382;STK-120;927300;Dropped Ceiling;Fullerton Corp;10;477,77;2237,38
26/08/2015;SO - 000846;Linde ;Wholesale;GUT930;STK-101;920026;Elevator;McKesson Corp;9;448,76;1827,67
26/08/2015;SO - 000847;Trigen ;Distributor;AXW291;STK-134;922457;Stone Dry Stacked;ALK-Abello, Corp;11;520,62;2693,52
27/08/2015;SO - 000848;Apotheca, Ltd;Wholesale;AXW291;STK-102;920026;Escalator;Kinray Ltd;11;380,89;1913,33
27/08/2015;SO - 000849;Apollo Ltd;Wholesale;AXW291;STK-148;420746;Telecommunications Equipment;Major Corp;10;213,62;891,65
27/08/2015;SO - 000850;Pure Group;Distributor;AXW291;STK-123;926263;Wall Covering;Heritage ;14;251,38;1832,83
28/08/2015;SO - 000851;New Ltd;Wholesale;GUT930;STK-112;927300;Chipset Computers;ARM Company;14;691,76;3541,82
28/08/2015;SO - 000852;Nipro ;Wholesale;FLR025;STK-124;926263;Paint, Wood Stain;ALK-Abello, Corp;8;150,36;439,63
28/08/2015;SO - 000853;S.S.S. Group;Wholesale;AXW291;STK-160;417850;Finish Carpentry;Major Corp;9;258,69;924,67
29/08/2015;SO - 000854;Wuxi Group;Wholesale;AXW291;STK-140;922457;Metal Fabrications;Kinray Ltd;8;303,67;817,34
29/08/2015;SO - 000855;Ei ;Distributor;NXH382;STK-126;926263;Stucco;Heritage ;9;438,19;1654,30
29/08/2015;SO - 000856;Procter Corp;Wholesale;AXW291;STK-108;920026;Stile And Rail;Macoven Group;12;589,23;2930,88
30/08/2015;SO - 000857;Apotheca, Ltd;Wholesale;GUT930;STK-150;420746;Heavy Timbers;Cixi Group;10;233,43;1164,10
31/08/2015;SO - 000858;Victory Ltd;Distributor;GUT930;STK-156;417850;Plywood;Allermed Group;8;191,89;526,32
31/08/2015;SO - 000859;Prasco Group;Wholesale;GUT930;STK-136;922457;Structural Steel;Cixi Group;9;309,58;1112,50
01/09/2015;SO - 000860;Prasco Group;Distributor;GUT930;STK-124;926263;Paint, Wood Stain;ALK-Abello, Corp;12;150,36;732,72
01/09/2015;SO - 000861;Pure Group;Wholesale;NXH382;STK-117;927300;Plaster & Gypsum Board;Allermed Group;9;324,05;1134,17
02/09/2015;SO - 000862;Avon Corp;Wholesale;AXW291;STK-161;415254;Ecoclean;Citizen Group;13;508,58;3235,32
03/09/2015;SO - 000863;Sundial ;Distributor;AXW291;STK-143;420746;Plastics;Mylan Group;9;119,58;390,10
03/09/2015;SO - 000864;Ascend Ltd;Export;NXH382;STK-124;926263;Paint, Wood Stain;ALK-Abello, Corp;8;150,36;439,63
03/09/2015;SO - 000865;OUR Ltd;Wholesale;AXW291;STK-139;922457;Metal Joist, Decking;Accord Ltd;13;617,31;3360,19
03/09/2015;SO - 000866;Weimei Corp;Distributor;GUT930;STK-115;927300;Electrical Wiring;Apotex Corp;14;398,42;2154,82
03/09/2015;SO - 000867;Mylan Corp;Distributor;AXW291;STK-166;415254;Chair Rail;Cixi Group;14;485,81;3331,30
03/09/2015;SO - 000868;Capweld ;Wholesale;NXH382;STK-141;420746;Stairway;Kinray Ltd;12;324,11;1548,00
03/09/2015;SO - 000869;Capweld ;Wholesale;AXW291;STK-120;927300;Dropped Ceiling;Fullerton Corp;8;477,77;1678,03
04/09/2015;SO - 000870;PEDIFIX, Corp;Wholesale;NXH382;STK-158;417850;Parallel Strand;McKesson Corp;9;153,83;650,16
04/09/2015;SO - 000871;E. Ltd;Wholesale;AXW291;STK-101;920026;Elevator;McKesson Corp;10;448,76;2088,77
05/09/2015;SO - 000872;O.E. Ltd;Distributor;NXH382;STK-164;415254;Ornamental Woodwork;ALK-Abello, Corp;8;243,81;650,16
05/09/2015;SO - 000873;Procter Corp;Export;NXH382;STK-103;920026;Building Insulation;Accord Ltd;13;252,81;1328,18
06/09/2015;SO - 000874;Exact-Rx, Corp;Wholesale;AXW291;STK-142;420746;Decorative Metal;Lake Ltd;14;95,40;718,27
06/09/2015;SO - 000875;Llorens Ltd;Wholesale;FLR025;STK-151;417850;Bamboo;Lake Ltd;7;367,33;877,20
06/09/2015;SO - 000876;U.S. Ltd;Wholesale;FLR025;STK-157;417850;Oriented Strand Board;ALK-Abello, Corp;11;477,32;2767,82
06/09/2015;SO - 000877;Amylin Group;Distributor;NXH382;STK-126;926263;Stucco;Heritage ;14;438,19;2835,94
06/09/2015;SO - 000878;Select ;Wholesale;GUT930;STK-155;417850;Sheathing;Allermed Group;11;551,56;2359,15
07/09/2015;SO - 000879;Medline ;Wholesale;GUT930;STK-165;415254;Trim, Molding;Allermed Group;13;156,52;1033,03
07/09/2015;SO - 000880;Bare ;Wholesale;AXW291;STK-111;927300;Door Hardware;Apotex Corp;11;437,31;2099,09
07/09/2015;SO - 000881;Capweld ;Export;AXW291;STK-151;417850;Bamboo;Lake Ltd;14;367,33;2105,28
08/09/2015;SO - 000882;Prasco Group;Export;GUT930;STK-154;417850;Treated Lumber;ALK-Abello, Corp;12;371,04;2012,40
08/09/2015;SO - 000883;Dharma Ltd;Distributor;GUT930;STK-102;920026;Escalator;Kinray Ltd;8;380,89;1275,55
08/09/2015;SO - 000884;Weimei Corp;Distributor;NXH382;STK-104;920026;Building Envelope;AstraZeneca ;11;418,56;2303,42
09/09/2015;SO - 000885;Llorens Ltd;Wholesale;AXW291;STK-162;415254;Case-Building;Cixi Group;14;201,22;1213,63
09/09/2015;SO - 000886;21st Ltd;Distributor;AXW291;STK-107;920026;Housewrap;Kinray Ltd;12;281,93;1919,52
09/09/2015;SO - 000887;Apollo Ltd;Distributor;GUT930;STK-165;415254;Trim, Molding;Allermed Group;9;156,52;657,38
09/09/2015;SO - 000888;Pure Group;Wholesale;AXW291;STK-166;415254;Chair Rail;Cixi Group;13;485,81;3053,69
09/09/2015;SO - 000889;Qualitest ;Wholesale;AXW291;STK-132;922457;High Concrete;CP IV Ltd;12;334,39;1558,32
10/09/2015;SO - 000890;Victory Ltd;Wholesale;AXW291;STK-149;420746;Rough Carpentry;Lake Ltd;12;121,00;691,44
10/09/2015;SO - 000891;Weimei Corp;Export;AXW291;STK-126;926263;Stucco;Heritage ;8;438,19;1417,97
10/09/2015;SO - 000892;Elorac, Corp;Wholesale;FLR025;STK-110;920026;Folding Doors;Lake Ltd;13;578,87;2883,41
10/09/2015;SO - 000893;Fenwal, Corp;Distributor;AXW291;STK-153;417850;Stud, Joist, Rafter;Lake Ltd;13;486,42;2542,85
10/09/2015;SO - 000894;Pacific Ltd;Distributor;GUT930;STK-136;922457;Structural Steel;Cixi Group;12;309,58;1589,28
10/09/2015;SO - 000895;Medline ;Distributor;GUT930;STK-113;927300;Circuit Breaker;Apotex Corp;12;347,66;1702,80
11/09/2015;SO - 000896;Eminence Corp;Wholesale;GUT930;STK-119;927300;Ceramic Tile;Heritage ;7;441,92;1099,08
11/09/2015;SO - 000897;Victory Ltd;Distributor;AXW291;STK-158;417850;Parallel Strand;McKesson Corp;13;153,83;1021,68
11/09/2015;SO - 000898;O.E. Ltd;Distributor;NXH382;STK-107;920026;Housewrap;Kinray Ltd;7;281,93;959,76
12/09/2015;SO - 000899;AuroMedics Corp;Distributor;AXW291;STK-113;927300;Circuit Breaker;Apotex Corp;12;347,66;1702,80
12/09/2015;SO - 000900;Wuxi Group;Wholesale;FLR025;STK-122;926263;Marble;Fullerton Corp;9;316,48;1329,22
12/09/2015;SO - 000901;AuroMedics Corp;Distributor;AXW291;STK-162;415254;Case-Building;Cixi Group;10;201,22;809,09
12/09/2015;SO - 000902;Winthrop ;Wholesale;AXW291;STK-153;417850;Stud, Joist, Rafter;Lake Ltd;12;486,42;2311,68
12/09/2015;SO - 000903;Sundial ;Wholesale;AXW291;STK-101;920026;Elevator;McKesson Corp;14;448,76;3133,15
12/09/2015;SO - 000904;Fenwal, Corp;Wholesale;AXW291;STK-145;420746;Building Safety;Apotex Corp;7;327,90;1042,32
13/09/2015;SO - 000905;U.S. Ltd;Distributor;AXW291;STK-151;417850;Bamboo;Lake Ltd;14;367,33;2105,28
13/09/2015;SO - 000906;Nipro ;Distributor;GUT930;STK-156;417850;Plywood;Allermed Group;10;191,89;701,76
14/09/2015;SO - 000907;Burt's Corp;Wholesale;NXH382;STK-123;926263;Wall Covering;Heritage ;8;251,38;916,42
14/09/2015;SO - 000908;3LAB, Ltd;Wholesale;AXW291;STK-138;922457;Wire Rope And Cables;Macoven Group;13;276,58;1521,17
15/09/2015;SO - 000909;Medline ;Wholesale;GUT930;STK-151;417850;Bamboo;Lake Ltd;9;367,33;1228,08
15/09/2015;SO - 000910;Procter Corp;Export;GUT930;STK-102;920026;Escalator;Kinray Ltd;11;380,89;1913,33
15/09/2015;SO - 000911;Winthrop ;Wholesale;FLR025;STK-124;926263;Paint, Wood Stain;ALK-Abello, Corp;13;150,36;805,99
15/09/2015;SO - 000912;Dharma Ltd;Wholesale;FLR025;STK-150;420746;Heavy Timbers;Cixi Group;8;233,43;873,07
16/09/2015;SO - 000913;Llorens Ltd;Distributor;AXW291;STK-155;417850;Sheathing;Allermed Group;13;551,56;2883,41
16/09/2015;SO - 000914;21st Ltd;Wholesale;NXH382;STK-132;922457;High Concrete;CP IV Ltd;12;334,39;1558,32
16/09/2015;SO - 000915;21st Ltd;Wholesale;NXH382;STK-134;922457;Stone Dry Stacked;ALK-Abello, Corp;11;520,62;2693,52
17/09/2015;SO - 000916;OUR Ltd;Wholesale;AXW291;STK-116;927300;Switches;McKesson Corp;9;195,69;592,37
17/09/2015;SO - 000917;Victory Ltd;Export;GUT930;STK-151;417850;Bamboo;Lake Ltd;14;367,33;2105,28
17/09/2015;SO - 000918;PEDIFIX, Corp;Distributor;GUT930;STK-131;922457;Artificial Stone;Heritage ;12;623,88;2734,80
17/09/2015;SO - 000919;Dharma Ltd;Export;GUT930;STK-122;926263;Marble;Fullerton Corp;7;316,48;949,44
17/09/2015;SO - 000920;Exact-Rx, Corp;Distributor;AXW291;STK-146;420746;Security Systems;Macoven Group;11;477,13;2712,10
18/09/2015;SO - 000921;Ole Group;Export;FLR025;STK-162;415254;Case-Building;Cixi Group;9;201,22;707,95
19/09/2015;SO - 000922;AuroMedics Corp;Distributor;AXW291;STK-158;417850;Parallel Strand;McKesson Corp;7;153,83;464,40
19/09/2015;SO - 000923;Ascend Ltd;Wholesale;GUT930;STK-154;417850;Treated Lumber;ALK-Abello, Corp;12;371,04;2012,40
19/09/2015;SO - 000924;Pure Group;Wholesale;GUT930;STK-135;922457;Urbanite;Macoven Group;9;335,13;1553,16
20/09/2015;SO - 000925;Linde ;Wholesale;AXW291;STK-161;415254;Ecoclean;Citizen Group;8;508,58;1764,72
22/09/2015;SO - 000926;Fenwal, Corp;Distributor;GUT930;STK-141;420746;Stairway;Kinray Ltd;14;324,11;1857,60
22/09/2015;SO - 000927;Mylan Corp;Distributor;NXH382;STK-145;420746;Building Safety;Apotex Corp;8;327,90;1250,78
23/09/2015;SO - 000928;S.S.S. Group;Wholesale;NXH382;STK-153;417850;Stud, Joist, Rafter;Lake Ltd;13;486,42;2542,85
24/09/2015;SO - 000929;Victory Ltd;Export;AXW291;STK-149;420746;Rough Carpentry;Lake Ltd;11;121,00;622,30
24/09/2015;SO - 000930;Exact-Rx, Corp;Export;AXW291;STK-131;922457;Artificial Stone;Heritage ;14;623,88;3281,76
25/09/2015;SO - 000931;Weimei Corp;Distributor;GUT930;STK-115;927300;Electrical Wiring;Apotex Corp;7;398,42;897,84
26/09/2015;SO - 000932;Winthrop ;Export;GUT930;STK-162;415254;Case-Building;Cixi Group;11;201,22;910,22
26/09/2015;SO - 000933;Niconovum Corp;Wholesale;AXW291;STK-110;920026;Folding Doors;Lake Ltd;12;578,87;2621,28
26/09/2015;SO - 000934;Uriel Group;Distributor;AXW291;STK-102;920026;Escalator;Kinray Ltd;11;380,89;1913,33
27/09/2015;SO - 000935;21st Ltd;Distributor;AXW291;STK-117;927300;Plaster & Gypsum Board;Allermed Group;8;324,05;972,14
27/09/2015;SO - 000936;Weimei Corp;Distributor;AXW291;STK-162;415254;Case-Building;Cixi Group;8;201,22;606,82
27/09/2015;SO - 000937;Qualitest ;Distributor;AXW291;STK-113;927300;Circuit Breaker;Apotex Corp;9;347,66;1191,96
28/09/2015;SO - 000938;Burt's Corp;Distributor;FLR025;STK-100;920026;Concrete;McKesson Corp;8;124,49;371,52
28/09/2015;SO - 000939;Amylin Group;Wholesale;GUT930;STK-112;927300;Chipset Computers;ARM Company;13;691,76;3246,67
28/09/2015;SO - 000940;PEDIFIX, Corp;Wholesale;AXW291;STK-151;417850;Bamboo;Lake Ltd;10;367,33;1403,52
29/09/2015;SO - 000941;S.S.S. Group;Wholesale;AXW291;STK-102;920026;Escalator;Kinray Ltd;12;380,89;2125,92
29/09/2015;SO - 000942;Medsep Group;Distributor;GUT930;STK-150;420746;Heavy Timbers;Cixi Group;11;233,43;1309,61
29/09/2015;SO - 000943;Select ;Export;AXW291;STK-142;420746;Decorative Metal;Lake Ltd;9;95,40;418,99
29/09/2015;SO - 000944;Avon Corp;Wholesale;AXW291;STK-167;415254;Casement;Lake Ltd;14;369,69;2352,96
29/09/2015;SO - 000945;New Ltd;Wholesale;AXW291;STK-101;920026;Elevator;McKesson Corp;14;448,76;3133,15
29/09/2015;SO - 000946;Ei ;Distributor;FLR025;STK-162;415254;Case-Building;Cixi Group;9;201,22;707,95
29/09/2015;SO - 000947;Eminence Corp;Wholesale;AXW291;STK-165;415254;Trim, Molding;Allermed Group;13;156,52;1033,03
29/09/2015;SO - 000948;ETUDE Ltd;Wholesale;AXW291;STK-146;420746;Security Systems;Macoven Group;9;477,13;2109,41
30/09/2015;SO - 000949;Weimei Corp;Distributor;GUT930;STK-103;920026;Building Insulation;Accord Ltd;10;252,81;965,95
30/09/2015;SO - 000950;Nipro ;Distributor;AXW291;STK-144;420746;Plumbing Fixtures;ALK-Abello, Corp;9;137,51;563,47
30/09/2015;SO - 000951;S.S.S. Group;Export;GUT930;STK-127;926263;Wood Finishing;Fullerton Corp;8;222,58;625,39
30/09/2015;SO - 000952;E. Ltd;Export;AXW291;STK-135;922457;Urbanite;Macoven Group;9;335,13;1553,16
01/10/2015;SO - 000953;Prasco Group;Export;AXW291;STK-110;920026;Folding Doors;Lake Ltd;9;578,87;1834,90
01/10/2015;SO - 000954;Linde ;Wholesale;AXW291;STK-150;420746;Heavy Timbers;Cixi Group;7;233,43;727,56
01/10/2015;SO - 000955;PEDIFIX, Corp;Wholesale;GUT930;STK-112;927300;Chipset Computers;ARM Company;13;691,76;3246,67
02/10/2015;SO - 000956;3LAB, Ltd;Export;AXW291;STK-114;927300;Electrical Connector;Sun Ltd;8;313,29;934,99
02/10/2015;SO - 000957;Trigen ;Distributor;GUT930;STK-117;927300;Plaster & Gypsum Board;Allermed Group;14;324,05;1944,29
02/10/2015;SO - 000958;Select ;Wholesale;NXH382;STK-111;927300;Door Hardware;Apotex Corp;12;437,31;2332,32
02/10/2015;SO - 000959;Apotheca, Ltd;Wholesale;AXW291;STK-164;415254;Ornamental Woodwork;ALK-Abello, Corp;10;243,81;866,88
03/10/2015;SO - 000960;Sundial ;Distributor;GUT930;STK-107;920026;Housewrap;Kinray Ltd;13;281,93;2111,47
03/10/2015;SO - 000961;Eminence Corp;Wholesale;AXW291;STK-122;926263;Marble;Fullerton Corp;14;316,48;2278,66
03/10/2015;SO - 000962;Elorac, Corp;Wholesale;AXW291;STK-158;417850;Parallel Strand;McKesson Corp;11;153,83;835,92
04/10/2015;SO - 000963;Amylin Group;Wholesale;AXW291;STK-131;922457;Artificial Stone;Heritage ;14;623,88;3281,76
04/10/2015;SO - 000964;Winthrop ;Wholesale;AXW291;STK-109;920026;Access;Major Corp;12;465,07;2301,36
04/10/2015;SO - 000965;Ei ;Distributor;AXW291;STK-147;420746;Specialties;Cixi Group;7;445,21;1295,16
04/10/2015;SO - 000966;Qualitest ;Wholesale;NXH382;STK-145;420746;Building Safety;Apotex Corp;7;327,90;1042,32
05/10/2015;SO - 000967;Burt's Corp;Wholesale;AXW291;STK-144;420746;Plumbing Fixtures;ALK-Abello, Corp;10;137,51;643,97
06/10/2015;SO - 000968;Elorac, Corp;Export;AXW291;STK-163;415254;Millwork;Heritage ;7;256,97;856,56
06/10/2015;SO - 000969;U.S. Ltd;Wholesale;AXW291;STK-137;922457;Rebar;McKesson Corp;14;331,08;2191,97
07/10/2015;SO - 000970;OUR Ltd;Export;GUT930;STK-150;420746;Heavy Timbers;Cixi Group;12;233,43;1455,12
07/10/2015;SO - 000971;Fenwal, Corp;Wholesale;NXH382;STK-149;420746;Rough Carpentry;Lake Ltd;7;121,00;345,72
07/10/2015;SO - 000972;21st Ltd;Distributor;GUT930;STK-109;920026;Access;Major Corp;9;465,07;1610,95
08/10/2015;SO - 000973;Llorens Ltd;Distributor;NXH382;STK-162;415254;Case-Building;Cixi Group;10;201,22;809,09
08/10/2015;SO - 000974;Dharma Ltd;Wholesale;FLR025;STK-163;415254;Millwork;Heritage ;12;256,97;1713,12
08/10/2015;SO - 000975;Burt's Corp;Export;GUT930;STK-142;420746;Decorative Metal;Lake Ltd;12;95,40;598,56
08/10/2015;SO - 000976;Eminence Corp;Distributor;AXW291;STK-114;927300;Electrical Connector;Sun Ltd;14;313,29;1869,98
09/10/2015;SO - 000977;Ei ;Wholesale;GUT930;STK-138;922457;Wire Rope And Cables;Macoven Group;14;276,58;1659,46
09/10/2015;SO - 000978;Wuxi Group;Wholesale;AXW291;STK-142;420746;Decorative Metal;Lake Ltd;10;95,40;478,85
09/10/2015;SO - 000979;3LAB, Ltd;Distributor;AXW291;STK-155;417850;Sheathing;Allermed Group;8;551,56;1572,77
09/10/2015;SO - 000980;Capweld ;Wholesale;GUT930;STK-110;920026;Folding Doors;Lake Ltd;9;578,87;1834,90
09/10/2015;SO - 000981;Ei ;Wholesale;AXW291;STK-133;922457;Noxer Block;Apotex Corp;12;291,93;1919,52
10/10/2015;SO - 000982;Ole Group;Wholesale;AXW291;STK-148;420746;Telecommunications Equipment;Major Corp;11;213,62;1003,10
10/10/2015;SO - 000983;Fenwal, Corp;Wholesale;AXW291;STK-106;920026;Damp (Structural);Mylan Group;9;222,04;975,24
11/10/2015;SO - 000984;PEDIFIX, Corp;Wholesale;NXH382;STK-153;417850;Stud, Joist, Rafter;Lake Ltd;10;486,42;1849,34
11/10/2015;SO - 000985;E. Ltd;Distributor;AXW291;STK-127;926263;Wood Finishing;Fullerton Corp;8;222,58;625,39
11/10/2015;SO - 000986;Ohio ;Wholesale;AXW291;STK-163;415254;Millwork;Heritage ;8;256,97;1027,87
12/10/2015;SO - 000987;Ohio ;Distributor;GUT930;STK-165;415254;Trim, Molding;Allermed Group;11;156,52;845,21
12/10/2015;SO - 000988;Pure Group;Distributor;GUT930;STK-100;920026;Concrete;McKesson Corp;10;124,49;495,36
12/10/2015;SO - 000989;Ei ;Distributor;NXH382;STK-137;922457;Rebar;McKesson Corp;8;331,08;1095,98
12/10/2015;SO - 000990;WakeFern ;Wholesale;AXW291;STK-116;927300;Switches;McKesson Corp;7;195,69;423,12
12/10/2015;SO - 000991;Mylan Corp;Distributor;AXW291;STK-162;415254;Case-Building;Cixi Group;13;201,22;1112,50
13/10/2015;SO - 000992;E. Ltd;Export;AXW291;STK-138;922457;Wire Rope And Cables;Macoven Group;9;276,58;968,02
13/10/2015;SO - 000993;Medline ;Wholesale;NXH382;STK-158;417850;Parallel Strand;McKesson Corp;11;153,83;835,92
13/10/2015;SO - 000994;Dharma Ltd;Distributor;FLR025;STK-153;417850;Stud, Joist, Rafter;Lake Ltd;9;486,42;1618,18
14/10/2015;SO - 000995;Uriel Group;Wholesale;AXW291;STK-119;927300;Ceramic Tile;Heritage ;9;441,92;1538,71
14/10/2015;SO - 000996;O.E. Ltd;Distributor;AXW291;STK-156;417850;Plywood;Allermed Group;8;191,89;526,32
15/10/2015;SO - 000997;Sundial ;Distributor;FLR025;STK-112;927300;Chipset Computers;ARM Company;13;691,76;3246,67
15/10/2015;SO - 000998;Qualitest ;Wholesale;AXW291;STK-146;420746;Security Systems;Macoven Group;11;477,13;2712,10
16/10/2015;SO - 000999;Nipro ;Export;AXW291;STK-106;920026;Damp (Structural);Mylan Group;11;222,04;1253,88
